time,open,high,low,close,Volume,Volume MA,Basis,Upper,Lower,Basis,Upper,Lower
1524787200,9277.32,9387.82,8901.09,8921.43,11375.51437547,12831.555723021564,NaN,NaN,NaN,NaN,NaN,NaN
1524873600,8916.54,9442.34,8854.47,9345.11,15558.40230193,13391.840941017063,NaN,NaN,NaN,NaN,NaN,NaN
1524960000,9352.97,9538.75,9180,9393.99,10940.71803063,13433.681031741062,NaN,NaN,NaN,NaN,NaN,NaN
1525046400,9396.32,9443.96,9111,9242.17,8085.68829456,13513.955808260062,NaN,NaN,NaN,NaN,NaN,NaN
1525132800,9243.51,9249.99,8815.91,9066.9,12138.2639605,13829.598474007062,NaN,NaN,NaN,NaN,NaN,NaN
1525219200,9066.9,9259.16,8975.23,9222,10575.17497792,13406.688206183064,NaN,NaN,NaN,NaN,NaN,NaN
1525305600,9220,9799.99,9165.19,9732.43,11670.79957863,13009.931047576063,NaN,NaN,NaN,NaN,NaN,NaN
1525392000,9737,9784.73,9527.38,9696.57,7326.05207111,12929.457115393063,NaN,NaN,NaN,NaN,NaN,NaN
1525478400,9689,9948.98,9670.68,9823.28,7403.10502352,12922.470325787064,NaN,NaN,NaN,NaN,NaN,NaN
1525564800,9827.04,9918.41,9375,9623.54,8155.5768566,12786.919020742565,NaN,NaN,NaN,NaN,NaN,NaN
1525651200,9621.99,9634.5,9175,9359.52,13616.3485933,13003.878889638565,NaN,NaN,NaN,NaN,NaN,NaN
1525737600,9356.79,9450,9015,9167.69,11418.31053651,13113.434186560067,NaN,NaN,NaN,NaN,NaN,NaN
1525824000,9181.52,9368.79,8974.62,9308.49,11368.83432539,13210.033586448068,NaN,NaN,NaN,NaN,NaN,NaN
1525910400,9308.49,9393,8987.74,9020.99,11764.9775057,12995.301328166066,NaN,NaN,NaN,NaN,NaN,NaN
1525996800,9007.19,9018.38,8351,8411.42,20383.92660992,13247.682262290566,NaN,NaN,NaN,NaN,NaN,NaN
1526083200,8408.79,8652.8,8208.81,8481.6,15464.92940302,13553.606144479065,NaN,NaN,NaN,NaN,NaN,NaN
1526169600,8481.72,8775.9,8335.56,8696.58,9835.22450915,13531.061484191567,NaN,NaN,NaN,NaN,NaN,NaN
1526256000,8696.54,8900.9,8286.57,8674.36,18851.34139363,13450.603104721067,NaN,NaN,NaN,NaN,NaN,NaN
1526342400,8674.53,8865,8400,8474.99,12391.83198691,12418.399501825568,NaN,NaN,NaN,NaN,NaN,NaN
1526428800,8481.99,8505.33,8100.01,8346.59,12705.12321984,12051.507177712067,NaN,NaN,NaN,NaN,NaN,NaN
1526515200,8337.77,8500,7980,8067.03,8259.12452442,11895.687685159568,NaN,NaN,NaN,NaN,NaN,NaN
1526601600,8058.16,8275.1,7929.53,8248.87,7181.20388348,11476.827764237067,NaN,NaN,NaN,NaN,NaN,NaN
1526688000,8248.99,8395,8141.08,8231.2,3784.07576637,11118.995651024066,NaN,NaN,NaN,NaN,NaN,NaN
1526774400,8225.55,8590,8170.71,8518.48,5314.99889979,10980.461181285566,NaN,NaN,NaN,NaN,NaN,NaN
1526860800,8518.64,8589.1,8320,8391.76,6126.97105348,10679.896535934566,NaN,NaN,NaN,NaN,NaN,NaN
1526947200,8403.23,8417.65,7951.41,7984.08,9101.06078693,10606.190826385067,NaN,NaN,NaN,NaN,NaN,NaN
1527033600,7983.98,8032.01,7435.49,7502.89,17635.90129337,10904.445912122068,NaN,NaN,NaN,NaN,NaN,NaN
1527120000,7509.99,7733.99,7267.24,7586.88,11646.55392876,11120.471005004567,NaN,NaN,NaN,NaN,NaN,NaN
1527206400,7579.3,7661.07,7328.13,7471.18,10088.84331121,11254.757919389067,NaN,NaN,NaN,NaN,NaN,NaN
1527292800,7459.21,7622.87,7276.04,7335.99,4043.38434838,11049.148293978065,NaN,NaN,NaN,NaN,NaN,NaN
1527379200,7335.99,7412.57,7213.09,7347.39,3144.45110906,10525.553419766065,NaN,NaN,NaN,NaN,NaN,NaN
1527465600,7348.64,7445,7084.99,7112.5,6581.84412905,10283.730099393066,NaN,NaN,NaN,NaN,NaN,NaN
1527552000,7112.2,7537,7026.9,7469.45,11049.92099287,10267.784432767066,NaN,NaN,NaN,NaN,NaN,NaN
1527638400,7469.45,7559,7273.89,7375.73,8940.4540053,10126.558257747067,NaN,NaN,NaN,NaN,NaN,NaN
1527724800,7375.64,7601.23,7330.22,7492.28,7339.00726931,9474.312290716569,NaN,NaN,NaN,NaN,NaN,NaN
1527811200,7492.28,7620.01,7348.45,7511.6,6762.6275727,9039.197199200567,NaN,NaN,NaN,NaN,NaN,NaN
1527897600,7511.72,7700,7438.92,7642,4012.16875521,8748.044411503568,NaN,NaN,NaN,NaN,NaN,NaN
1527984000,7642,7790.69,7581.03,7703.67,4729.21008365,8041.937846004568,NaN,NaN,NaN,NaN,NaN,NaN
1528070400,7712.97,7764.44,7449.68,7488.26,6990.5513527,7771.873814294068,NaN,NaN,NaN,NaN,NaN,NaN
1528156800,7494.99,7685,7360,7617.98,9968.4044542,7635.037876012068,NaN,NaN,NaN,NaN,NaN,NaN
1528243200,7617.98,7695.46,7482.61,7658.57,7058.05577232,7574.9844384070675,NaN,NaN,NaN,NaN,NaN,NaN
1528329600,7658.99,7750,7618.99,7689.28,7545.00925066,7593.174706766067,NaN,NaN,NaN,NaN,NaN,NaN
1528416000,7676.41,7697,7542,7618.11,4676.55832777,7637.798834836069,NaN,NaN,NaN,NaN,NaN,NaN
1528502400,7618.11,7686.45,7468.31,7492.7,2713.78104511,7507.737942102069,NaN,NaN,NaN,NaN,NaN,NaN
1528588800,7498,7498,6627.7,6781.17,14392.69540615,7921.024159735569,NaN,NaN,NaN,NaN,NaN,NaN
1528675200,6781.17,6919.97,6634.86,6880.61,11409.52423218,8036.44733199807,NaN,NaN,NaN,NaN,NaN,NaN
1528761600,6880.76,6880.76,6461.42,6557.67,8821.22339482,7595.71343707057,NaN,NaN,NaN,NaN,NaN,NaN
1528848000,6557.66,6624.45,6120,6307.4,19190.50457858,7972.91096956157,NaN,NaN,NaN,NaN,NaN,NaN
1528934400,6308.49,6708.1,6270.69,6646.1,14185.83821156,8177.760714579071,NaN,NaN,NaN,NaN,NaN,NaN
1529020800,6638.8,6666.66,6370,6390.6,7132.20678871,8332.20183659557,NaN,NaN,NaN,NaN,NaN,NaN
1529107200,6390.6,6557.81,6333.63,6487.92,3553.69294868,8352.66392857657,NaN,NaN,NaN,NaN,NaN,NaN
1529193600,6487.92,6575.35,6429.23,6453.41,2828.75680848,8165.00956254807,NaN,NaN,NaN,NaN,NaN,NaN
1529280000,6451.03,6793,6381.25,6707.5,5940.1743975,7909.522232779569,NaN,NaN,NaN,NaN,NaN,NaN
1529366400,6711.3,6841.81,6660.21,6736.52,5443.67979628,7734.683522328569,NaN,NaN,NaN,NaN,NaN,NaN
1529452800,6728.44,6809.26,6558.95,6756.58,5193.76884592,7627.421601159067,NaN,NaN,NaN,NaN,NaN,NaN
1529539200,6756.6,6792.2,6677.85,6718.33,4837.32442832,7531.156443940066,NaN,NaN,NaN,NaN,NaN,NaN
1529625600,6718.33,6737.97,5940,6050.45,18544.14405465,8257.755208912067,NaN,NaN,NaN,NaN,NaN,NaN
1529712000,6055.17,6261,6048.54,6177.38,4585.87147205,8250.588278332067,NaN,NaN,NaN,NaN,NaN,NaN
1529798400,6169.91,6255.05,5780,6153.4,11423.59392896,8472.24040714507,NaN,NaN,NaN,NaN,NaN,NaN
1529884800,6153.6,6365.34,6075.01,6253.61,9689.11915461,8458.276142165569,NaN,NaN,NaN,NaN,NaN,NaN
1529971200,6252.28,6277,6025.68,6068,7751.62208792,8492.954457945569,NaN,NaN,NaN,NaN,NaN,NaN
1530057600,6073.99,6181.11,5985,6135.64,7446.86155074,8488.047072949568,NaN,NaN,NaN,NaN,NaN,NaN
1530144000,6135.64,6165.49,5818.14,5848.33,8872.36346675,8697.837329898568,NaN,NaN,NaN,NaN,NaN,NaN
